dateday,year,month,time,holiday,weekday,workingday,weather_condition_hourly,apparent_temperature_hourly,total_rentals_hourly,weather_condition_daily,apparent_temperature_daily,total_rentals_daily,peak_category,time_category,weekday_time_category,temperature_category
2011-05-02,2011,May,17:00,No Holiday,Monday,Working Day,Clear/Partly Cloudy,25.4692,537,Misty/Cloudy,21.846153,4401,Peak,Evening,Monday Evening,Hot
2011-05-02,2011,May,18:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.850099999999998,518,Misty/Cloudy,21.846153,4401,Peak,Evening,Monday Evening,Moderate
2011-05-02,2011,May,19:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.850099999999998,314,Misty/Cloudy,21.846153,4401,Peak,Evening,Monday Evening,Moderate
2011-05-02,2011,May,20:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.850099999999998,218,Misty/Cloudy,21.846153,4401,Off-Peak,Evening,Monday Evening,Moderate
2011-05-02,2011,May,21:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,232,Misty/Cloudy,21.846153,4401,Off-Peak,Night,Monday Night,Moderate
2011-05-02,2011,May,22:00,No Holiday,Monday,Working Day,Misty/Cloudy,24.2269,125,Misty/Cloudy,21.846153,4401,Off-Peak,Night,Monday Night,Moderate
2011-05-02,2011,May,23:00,No Holiday,Monday,Working Day,Misty/Cloudy,21.7423,64,Misty/Cloudy,21.846153,4401,Off-Peak,Night,Monday Night,Moderate
2011-05-03,2011,May,00:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,21.7423,16,Misty/Cloudy,23.865239,4451,Off-Peak,Night,Tuesday Night,Moderate
2011-05-03,2011,May,01:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,21.7423,14,Misty/Cloudy,23.865239,4451,Off-Peak,Night,Tuesday Night,Moderate
2011-05-03,2011,May,02:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,21.7423,5,Misty/Cloudy,23.865239,4451,Off-Peak,Night,Tuesday Night,Moderate
2011-05-03,2011,May,03:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,21.1232,2,Misty/Cloudy,23.865239,4451,Off-Peak,Night,Tuesday Night,Moderate
2011-05-03,2011,May,04:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,20.5,4,Misty/Cloudy,23.865239,4451,Off-Peak,Night,Tuesday Night,Moderate
2011-05-03,2011,May,05:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,20.5,14,Misty/Cloudy,23.865239,4451,Off-Peak,Morning,Tuesday Morning,Moderate
2011-05-03,2011,May,06:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,20.5,109,Misty/Cloudy,23.865239,4451,Off-Peak,Morning,Tuesday Morning,Moderate
2011-05-03,2011,May,07:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,21.1232,265,Misty/Cloudy,23.865239,4451,Peak,Morning,Tuesday Morning,Moderate
2011-05-03,2011,May,08:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,21.7423,459,Misty/Cloudy,23.865239,4451,Peak,Morning,Tuesday Morning,Moderate
2011-05-03,2011,May,09:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,23.607799999999997,186,Misty/Cloudy,23.865239,4451,Peak,Morning,Tuesday Morning,Moderate
2011-05-03,2011,May,10:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,24.850099999999998,127,Misty/Cloudy,23.865239,4451,Off-Peak,Morning,Tuesday Morning,Moderate
2011-05-03,2011,May,11:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,25.4692,140,Misty/Cloudy,23.865239,4451,Off-Peak,Morning,Tuesday Morning,Hot
2011-05-03,2011,May,12:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,26.092399999999998,217,Misty/Cloudy,23.865239,4451,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2011-05-03,2011,May,13:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,26.711499999999997,194,Misty/Cloudy,23.865239,4451,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2011-05-03,2011,May,14:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,26.711499999999997,158,Misty/Cloudy,23.865239,4451,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2011-05-03,2011,May,15:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,26.711499999999997,154,Misty/Cloudy,23.865239,4451,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2011-05-03,2011,May,16:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,27.334699999999998,271,Misty/Cloudy,23.865239,4451,Off-Peak,Afternoon,Tuesday Afternoon,Hot
2011-05-03,2011,May,17:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,26.711499999999997,517,Misty/Cloudy,23.865239,4451,Peak,Evening,Tuesday Evening,Hot
2011-05-03,2011,May,18:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,26.711499999999997,544,Misty/Cloudy,23.865239,4451,Peak,Evening,Tuesday Evening,Hot
2011-05-03,2011,May,19:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,26.092399999999998,365,Misty/Cloudy,23.865239,4451,Peak,Evening,Tuesday Evening,Hot
2011-05-03,2011,May,20:00,No Holiday,Tuesday,Working Day,Clear/Partly Cloudy,25.4692,290,Misty/Cloudy,23.865239,4451,Off-Peak,Evening,Tuesday Evening,Hot
2011-05-03,2011,May,21:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,25.4692,225,Misty/Cloudy,23.865239,4451,Off-Peak,Night,Tuesday Night,Hot
2011-05-03,2011,May,22:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,22.3655,113,Misty/Cloudy,23.865239,4451,Off-Peak,Night,Tuesday Night,Moderate
2011-05-03,2011,May,23:00,No Holiday,Tuesday,Working Day,Misty/Cloudy,21.7423,62,Misty/Cloudy,23.865239,4451,Off-Peak,Night,Tuesday Night,Moderate
2011-05-04,2011,May,00:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,20.5,27,Misty/Cloudy,16.59065,2633,Off-Peak,Night,Wednesday Night,Moderate
2011-05-04,2011,May,01:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,19.8768,7,Misty/Cloudy,16.59065,2633,Off-Peak,Night,Wednesday Night,Moderate
2011-05-04,2011,May,02:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,19.8768,4,Misty/Cloudy,16.59065,2633,Off-Peak,Night,Wednesday Night,Moderate
2011-05-04,2011,May,03:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,17.392200000000003,1,Misty/Cloudy,16.59065,2633,Off-Peak,Night,Wednesday Night,Moderate
2011-05-04,2011,May,04:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,16.1499,3,Misty/Cloudy,16.59065,2633,Off-Peak,Night,Wednesday Night,Moderate
2011-05-04,2011,May,05:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,13.6653,9,Misty/Cloudy,16.59065,2633,Off-Peak,Morning,Wednesday Morning,Moderate
2011-05-04,2011,May,06:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,12.423,21,Misty/Cloudy,16.59065,2633,Off-Peak,Morning,Wednesday Morning,Moderate
2011-05-04,2011,May,07:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,12.423,52,Misty/Cloudy,16.59065,2633,Peak,Morning,Wednesday Morning,Moderate
2011-05-04,2011,May,08:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,12.423,79,Misty/Cloudy,16.59065,2633,Peak,Morning,Wednesday Morning,Moderate
2011-05-04,2011,May,09:00,No Holiday,Wednesday,Working Day,Light Rain/Snow,12.423,40,Misty/Cloudy,16.59065,2633,Peak,Morning,Wednesday Morning,Moderate
2011-05-04,2011,May,10:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,13.046199999999999,31,Misty/Cloudy,16.59065,2633,Off-Peak,Morning,Wednesday Morning,Moderate
2011-05-04,2011,May,11:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,16.7731,72,Misty/Cloudy,16.59065,2633,Off-Peak,Morning,Wednesday Morning,Moderate
2011-05-04,2011,May,12:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,18.0154,124,Misty/Cloudy,16.59065,2633,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-05-04,2011,May,13:00,No Holiday,Wednesday,Working Day,Misty/Cloudy,18.6345,143,Misty/Cloudy,16.59065,2633,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-05-04,2011,May,14:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,19.8768,107,Misty/Cloudy,16.59065,2633,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-05-04,2011,May,15:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,19.2577,129,Misty/Cloudy,16.59065,2633,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-05-04,2011,May,16:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,19.8768,195,Misty/Cloudy,16.59065,2633,Off-Peak,Afternoon,Wednesday Afternoon,Moderate
2011-05-04,2011,May,17:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,16.7731,410,Misty/Cloudy,16.59065,2633,Peak,Evening,Wednesday Evening,Moderate
2011-05-04,2011,May,18:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,17.392200000000003,396,Misty/Cloudy,16.59065,2633,Peak,Evening,Wednesday Evening,Moderate
2011-05-04,2011,May,19:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,17.392200000000003,296,Misty/Cloudy,16.59065,2633,Peak,Evening,Wednesday Evening,Moderate
2011-05-04,2011,May,20:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,16.7731,191,Misty/Cloudy,16.59065,2633,Off-Peak,Evening,Wednesday Evening,Moderate
2011-05-04,2011,May,21:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,16.7731,150,Misty/Cloudy,16.59065,2633,Off-Peak,Night,Wednesday Night,Moderate
2011-05-04,2011,May,22:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,16.1499,89,Misty/Cloudy,16.59065,2633,Off-Peak,Night,Wednesday Night,Moderate
2011-05-04,2011,May,23:00,No Holiday,Wednesday,Working Day,Clear/Partly Cloudy,14.288499999999999,57,Misty/Cloudy,16.59065,2633,Off-Peak,Night,Wednesday Night,Moderate
2011-05-05,2011,May,00:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,14.288499999999999,27,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Night,Thursday Night,Moderate
2011-05-05,2011,May,01:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,13.6653,10,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Night,Thursday Night,Moderate
2011-05-05,2011,May,02:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,13.046199999999999,5,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Night,Thursday Night,Moderate
2011-05-05,2011,May,03:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,13.046199999999999,4,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Night,Thursday Night,Moderate
2011-05-05,2011,May,04:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,13.046199999999999,7,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Night,Thursday Night,Moderate
2011-05-05,2011,May,05:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,13.046199999999999,30,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Morning,Thursday Morning,Moderate
2011-05-05,2011,May,06:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,13.046199999999999,89,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Morning,Thursday Morning,Moderate
2011-05-05,2011,May,07:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,16.1499,271,Clear/Partly Cloudy,18.118597,4433,Peak,Morning,Thursday Morning,Moderate
2011-05-05,2011,May,08:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,17.392200000000003,440,Clear/Partly Cloudy,18.118597,4433,Peak,Morning,Thursday Morning,Moderate
2011-05-05,2011,May,09:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,18.6345,184,Clear/Partly Cloudy,18.118597,4433,Peak,Morning,Thursday Morning,Moderate
2011-05-05,2011,May,10:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,19.8768,128,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Morning,Thursday Morning,Moderate
2011-05-05,2011,May,11:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,20.5,148,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Morning,Thursday Morning,Moderate
2011-05-05,2011,May,12:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,20.5,196,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-05-05,2011,May,13:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,21.1232,192,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-05-05,2011,May,14:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,21.1232,154,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-05-05,2011,May,15:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,21.7423,147,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-05-05,2011,May,16:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,22.3655,269,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Afternoon,Thursday Afternoon,Moderate
2011-05-05,2011,May,17:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,21.7423,533,Clear/Partly Cloudy,18.118597,4433,Peak,Evening,Thursday Evening,Moderate
2011-05-05,2011,May,18:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,21.7423,520,Clear/Partly Cloudy,18.118597,4433,Peak,Evening,Thursday Evening,Moderate
2011-05-05,2011,May,19:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,21.1232,361,Clear/Partly Cloudy,18.118597,4433,Peak,Evening,Thursday Evening,Moderate
2011-05-05,2011,May,20:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,19.8768,258,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Evening,Thursday Evening,Moderate
2011-05-05,2011,May,21:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,19.8768,180,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Night,Thursday Night,Moderate
2011-05-05,2011,May,22:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,19.2577,165,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Night,Thursday Night,Moderate
2011-05-05,2011,May,23:00,No Holiday,Thursday,Working Day,Clear/Partly Cloudy,18.6345,115,Clear/Partly Cloudy,18.118597,4433,Off-Peak,Night,Thursday Night,Moderate
2011-05-06,2011,May,00:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,18.0154,56,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Night,Friday Night,Moderate
2011-05-06,2011,May,01:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,16.7731,32,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Night,Friday Night,Moderate
2011-05-06,2011,May,02:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,16.1499,16,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Night,Friday Night,Moderate
2011-05-06,2011,May,03:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,14.907599999999999,9,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Night,Friday Night,Moderate
2011-05-06,2011,May,04:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,14.907599999999999,1,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Night,Friday Night,Moderate
2011-05-06,2011,May,05:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,14.288499999999999,16,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Morning,Friday Morning,Moderate
2011-05-06,2011,May,06:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,14.907599999999999,82,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Morning,Friday Morning,Moderate
2011-05-06,2011,May,07:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,16.7731,222,Clear/Partly Cloudy,19.438797,4608,Peak,Morning,Friday Morning,Moderate
2011-05-06,2011,May,08:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,17.392200000000003,450,Clear/Partly Cloudy,19.438797,4608,Peak,Morning,Friday Morning,Moderate
2011-05-06,2011,May,09:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,18.6345,188,Clear/Partly Cloudy,19.438797,4608,Peak,Morning,Friday Morning,Moderate
2011-05-06,2011,May,10:00,No Holiday,Friday,Working Day,Misty/Cloudy,21.1232,127,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Morning,Friday Morning,Moderate
2011-05-06,2011,May,11:00,No Holiday,Friday,Working Day,Misty/Cloudy,21.1232,165,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Morning,Friday Morning,Moderate
2011-05-06,2011,May,12:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,21.7423,246,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Afternoon,Friday Afternoon,Moderate
2011-05-06,2011,May,13:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,22.3655,253,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Afternoon,Friday Afternoon,Moderate
2011-05-06,2011,May,14:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,25.4692,213,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Afternoon,Friday Afternoon,Hot
2011-05-06,2011,May,15:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,25.4692,260,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Afternoon,Friday Afternoon,Hot
2011-05-06,2011,May,16:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,25.4692,344,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Afternoon,Friday Afternoon,Hot
2011-05-06,2011,May,17:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,22.3655,553,Clear/Partly Cloudy,19.438797,4608,Peak,Evening,Friday Evening,Moderate
2011-05-06,2011,May,18:00,No Holiday,Friday,Working Day,Light Rain/Snow,21.1232,470,Clear/Partly Cloudy,19.438797,4608,Peak,Evening,Friday Evening,Moderate
2011-05-06,2011,May,19:00,No Holiday,Friday,Working Day,Light Rain/Snow,21.1232,292,Clear/Partly Cloudy,19.438797,4608,Peak,Evening,Friday Evening,Moderate
2011-05-06,2011,May,20:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,20.5,190,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Evening,Friday Evening,Moderate
2011-05-06,2011,May,21:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,19.2577,152,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Night,Friday Night,Moderate
2011-05-06,2011,May,22:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,18.6345,151,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Night,Friday Night,Moderate
2011-05-06,2011,May,23:00,No Holiday,Friday,Working Day,Clear/Partly Cloudy,18.0154,120,Clear/Partly Cloudy,19.438797,4608,Off-Peak,Night,Friday Night,Moderate
2011-05-07,2011,May,00:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,17.392200000000003,86,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Night,Saturday Night,Moderate
2011-05-07,2011,May,01:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,17.392200000000003,58,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Night,Saturday Night,Moderate
2011-05-07,2011,May,02:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,17.392200000000003,52,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Night,Saturday Night,Moderate
2011-05-07,2011,May,03:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,17.392200000000003,18,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Night,Saturday Night,Moderate
2011-05-07,2011,May,04:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,16.7731,5,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Night,Saturday Night,Moderate
2011-05-07,2011,May,05:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,18.6345,7,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Morning,Saturday Morning,Moderate
2011-05-07,2011,May,06:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,17.392200000000003,13,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Morning,Saturday Morning,Moderate
2011-05-07,2011,May,07:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,19.2577,40,Clear/Partly Cloudy,21.017461,4714,Peak,Morning,Saturday Morning,Moderate
2011-05-07,2011,May,08:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,20.5,115,Clear/Partly Cloudy,21.017461,4714,Peak,Morning,Saturday Morning,Moderate
2011-05-07,2011,May,09:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.1232,218,Clear/Partly Cloudy,21.017461,4714,Peak,Morning,Saturday Morning,Moderate
2011-05-07,2011,May,10:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.7423,298,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Morning,Saturday Morning,Moderate
2011-05-07,2011,May,11:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.7423,347,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Morning,Saturday Morning,Moderate
2011-05-07,2011,May,12:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,25.4692,373,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Afternoon,Saturday Afternoon,Hot
2011-05-07,2011,May,13:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,25.4692,436,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Afternoon,Saturday Afternoon,Hot
2011-05-07,2011,May,14:00,No Holiday,Saturday,Non-Working Day,Light Rain/Snow,25.4692,378,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Afternoon,Saturday Afternoon,Hot
2011-05-07,2011,May,15:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,25.4692,378,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Afternoon,Saturday Afternoon,Hot
2011-05-07,2011,May,16:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,25.4692,342,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Afternoon,Saturday Afternoon,Hot
2011-05-07,2011,May,17:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,22.3655,354,Clear/Partly Cloudy,21.017461,4714,Peak,Evening,Saturday Evening,Moderate
2011-05-07,2011,May,18:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,22.3655,289,Clear/Partly Cloudy,21.017461,4714,Peak,Evening,Saturday Evening,Moderate
2011-05-07,2011,May,19:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.7423,267,Clear/Partly Cloudy,21.017461,4714,Peak,Evening,Saturday Evening,Moderate
2011-05-07,2011,May,20:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.7423,219,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Evening,Saturday Evening,Moderate
2011-05-07,2011,May,21:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.1232,182,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Night,Saturday Night,Moderate
2011-05-07,2011,May,22:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,21.1232,120,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Night,Saturday Night,Moderate
2011-05-07,2011,May,23:00,No Holiday,Saturday,Non-Working Day,Clear/Partly Cloudy,19.8768,119,Clear/Partly Cloudy,21.017461,4714,Off-Peak,Night,Saturday Night,Moderate
2011-05-08,2011,May,00:00,No Holiday,Sunday,Non-Working Day,Misty/Cloudy,19.8768,100,Clear/Partly Cloudy,21.276253,4333,Off-Peak,Night,Sunday Night,Moderate
2011-05-08,2011,May,01:00,No Holiday,Sunday,Non-Working Day,Misty/Cloudy,20.5,64,Clear/Partly Cloudy,21.276253,4333,Off-Peak,Night,Sunday Night,Moderate
2011-05-08,2011,May,02:00,No Holiday,Sunday,Non-Working Day,Clear/Partly Cloudy,19.2577,59,Clear/Partly Cloudy,21.276253,4333,Off-Peak,Night,Sunday Night,Moderate
